"","X","license","name","address","lon","lat","quadrant","subhood","year","firstYr"
"196",196,"ABRA000869","charlies","7307 GEORGIA AVE NW, Washington DC",-77.0262011,38.978606,"NW","Takoma",2010,2008
"197",197,"ABRA000869","charlies","7307 GEORGIA AVE NW, Washington DC",-77.0262011,38.978606,"NW","Takoma",2011,2008
"198",198,"ABRA000869","charlies","7307 GEORGIA AVE NW, Washington DC",-77.0262011,38.978606,"NW","Takoma",2012,2008
"199",199,"ABRA000869","charlies","7307 GEORGIA AVE NW, Washington DC",-77.0262011,38.978606,"NW","Takoma",2013,2008
"200",200,"ABRA000869","charlies","7307 GEORGIA AVE NW, Washington DC",-77.0262011,38.978606,"NW","Takoma",2014,2008
"201",201,"ABRA000869","charlies","7307 GEORGIA AVE NW, Washington DC",-77.0262011,38.978606,"NW","Takoma",2015,2008
"202",202,"ABRA000869","charlies","7307 GEORGIA AVE NW, Washington DC",-77.0262011,38.978606,"NW","Takoma",2016,2008
"203",203,"ABRA000882","taj mahal restaurant","1327 CONNECTICUT AVE NW, Washington DC",-77.0420911,38.9080622,"NW","Dupont Circle",2008,2008
"204",204,"ABRA000882","taj mahal restaurant","1327 CONNECTICUT AVE NW, Washington DC",-77.0420911,38.9080622,"NW","Dupont Circle",2009,2008
"205",205,"ABRA000882","taj mahal restaurant","1327 CONNECTICUT AVE NW, Washington DC",-77.0420911,38.9080622,"NW","Dupont Circle",2010,2008
"206",206,"ABRA000882.1","fiesta restaurant and lounge","1327 Connecticut AVE NW, Washington DC",-77.0420911,38.9080622,"NW","Dupont Circle",2011,2011
"207",207,"ABRA000882.1","fiesta restaurant and lounge","1327 Connecticut AVE NW, Washington DC",-77.0420911,38.9080622,"NW","Dupont Circle",2012,2011
"208",208,"ABRA000882.1","fiesta restaurant and lounge","1327 Connecticut AVE NW, Washington DC",-77.0420911,38.9080622,"NW","Dupont Circle",2013,2011
"209",209,"ABRA000882.1","fiesta restaurant and lounge","1327 Connecticut AVE NW, Washington DC",-77.0420911,38.9080622,"NW","Dupont Circle",2014,2011
"210",210,"ABRA000882.2","the manor","1327 Connecticut AVE NW, Washington DC",-77.0420911,38.9080622,"NW","Dupont Circle",2015,2015
"211",211,"ABRA000882.2","the manor","1327 Connecticut AVE NW, Washington DC",-77.0420911,38.9080622,"NW","Dupont Circle",2016,2015
"212",212,"ABRA000888","4th estate grill","1101 17TH ST NW, Washington DC",-77.0380842,38.9040932,"NW","Downtown",2008,2008
"213",213,"ABRA000888","4th estate grill","1101 17TH ST NW, Washington DC",-77.0380842,38.9040932,"NW","Downtown",2009,2008
"214",214,"ABRA000889","dancing crab","4615 41ST ST NW, Washington DC",-77.0800008,38.9501482,"NW","Tenleytown",2008,2008
"215",215,"ABRA000889","dancing crab","4615 41ST ST NW, Washington DC",-77.0800008,38.9501482,"NW","Tenleytown",2009,2008
"216",216,"ABRA000889","dancing crab","4615 41ST ST NW, Washington DC",-77.0800008,38.9501482,"NW","Tenleytown",2010,2008
"217",217,"ABRA000889","dancing crab","4615 41ST ST NW, Washington DC",-77.0800008,38.9501482,"NW","Tenleytown",2011,2008
"218",218,"ABRA000889","dancing crab","4615 41ST ST NW, Washington DC",-77.0800008,38.9501482,"NW","Tenleytown",2012,2008
"219",219,"ABRA000889","dancing crab","4615 41ST ST NW, Washington DC",-77.0800008,38.9501482,"NW","Tenleytown",2012,2008
"220",220,"ABRA000889","dancing crab","4615 41ST ST NW, Washington DC",-77.0800008,38.9501482,"NW","Tenleytown",2013,2008
"221",221,"ABRA000889","dancing crab","4615 41ST ST NW, Washington DC",-77.0800008,38.9501482,"NW","Tenleytown",2014,2008
"222",222,"ABRA000889","dancing crab","4615 41ST ST NW, Washington DC",-77.0800008,38.9501482,"NW","Tenleytown",2015,2008
"223",223,"ABRA000889","dancing crab","4615 41ST ST NW, Washington DC",-77.0800008,38.9501482,"NW","Tenleytown",2016,2008
"224",224,"ABRA000899","the good guys restaurant","2311 WISCONSIN AVE NW, Washington DC",-77.0714116,38.9206634,"NW","Glover Park",2008,2008
"225",225,"ABRA000899","the good guys restaurant","2311 WISCONSIN AVE NW, Washington DC",-77.0714116,38.9206634,"NW","Glover Park",2009,2008
"226",226,"ABRA000899","the good guys restaurant","2311 WISCONSIN AVE NW, Washington DC",-77.0714116,38.9206634,"NW","Glover Park",2010,2008
"227",227,"ABRA000899","the good guys restaurant","2311 WISCONSIN AVE NW, Washington DC",-77.0714116,38.9206634,"NW","Glover Park",2011,2008
"228",228,"ABRA000899","the good guys restaurant","2311 WISCONSIN AVE NW, Washington DC",-77.0714116,38.9206634,"NW","Glover Park",2012,2008
"229",229,"ABRA000899","the good guys restaurant","2311 WISCONSIN AVE NW, Washington DC",-77.0714116,38.9206634,"NW","Glover Park",2013,2008
"230",230,"ABRA000899","the good guys restaurant","2311 WISCONSIN AVE NW, Washington DC",-77.0714116,38.9206634,"NW","Glover Park",2014,2008
"231",231,"ABRA000899","the good guys restaurant","2311 WISCONSIN AVE NW, Washington DC",-77.0714116,38.9206634,"NW","Glover Park",2015,2008
"232",232,"ABRA000899","the good guys restaurant","2311 WISCONSIN AVE NW, Washington DC",-77.0714116,38.9206634,"NW","Glover Park",2016,2008
"233",233,"ABRA000909","omega","2123 TWINING CT NW, Washington DC",-77.0476554,38.909195,"NW","Dupont Circle",2008,2008
"234",234,"ABRA000909","omega","2123 TWINING CT NW, Washington DC",-77.0476554,38.909195,"NW","Dupont Circle",2009,2008
"235",235,"ABRA000909","omega","2123 TWINING CT NW, Washington DC",-77.0476554,38.909195,"NW","Dupont Circle",2010,2008
"236",236,"ABRA000909","omega","2123 TWINING CT NW, Washington DC",-77.0476554,38.909195,"NW","Dupont Circle",2011,2008
"237",237,"ABRA000909","omega","2123 TWINING CT NW, Washington DC",-77.0476554,38.909195,"NW","Dupont Circle",2012,2008
"238",238,"ABRA000909","omega","2123 TWINING CT NW, Washington DC",-77.0476554,38.909195,"NW","Dupont Circle",2013,2008
"239",239,"ABRA000909","omega","2123 TWINING CT NW, Washington DC",-77.0476554,38.909195,"NW","Dupont Circle",2014,2008
"240",240,"ABRA000909","omega","2123 TWINING CT NW, Washington DC",-77.0476554,38.909195,"NW","Dupont Circle",2015,2008
"241",241,"ABRA000911","shanghai gardens","4469 CONNECTICUT AVE NW, Washington DC",-77.064854,38.947389,"NW","Forest Hills",2008,2008
"242",242,"ABRA000911","shanghai gardens","4469 CONNECTICUT AVE NW, Washington DC",-77.064854,38.947389,"NW","Forest Hills",2009,2008
"243",243,"ABRA000911","shanghai gardens","4469 CONNECTICUT AVE NW, Washington DC",-77.064854,38.947389,"NW","Forest Hills",2010,2008
"244",244,"ABRA000916","the guards","2915 M ST NW, Washington DC",-77.0586012,38.9054729,"NW","East Village Georgetown",2008,2008
"245",245,"ABRA000916","the guards","2915 M ST NW, Washington DC",-77.0586012,38.9054729,"NW","East Village Georgetown",2009,2008
"246",246,"ABRA000916","the guards","2915 M ST NW, Washington DC",-77.0586012,38.9054729,"NW","East Village Georgetown",2010,2008
"247",247,"ABRA000916","the guards","2915 M ST NW, Washington DC",-77.0586012,38.9054729,"NW","East Village Georgetown",2011,2008
"248",248,"ABRA000916","the guards","2915 M ST NW, Washington DC",-77.0586012,38.9054729,"NW","East Village Georgetown",2012,2008
"249",249,"ABRA000927","mr. smith's of georgetown","3205 K ST NW, Washington DC",-77.063129,38.902812,"NW","Waterfront Georgetown",2008,2008
"250",250,"ABRA000927","mr. smith's of georgetown","3205 K ST NW, Washington DC",-77.063129,38.902812,"NW","Waterfront Georgetown",2009,2008
"251",251,"ABRA000927","mr. smith's of georgetown","3205 K ST NW, Washington DC",-77.063129,38.902812,"NW","Waterfront Georgetown",2010,2008
"252",252,"ABRA000927","mr. smith's of georgetown","3205 K ST NW, Washington DC",-77.063129,38.902812,"NW","Waterfront Georgetown",2011,2008
"253",253,"ABRA000927","mr. smith's of georgetown","3205 K ST NW, Washington DC",-77.063129,38.902812,"NW","Waterfront Georgetown",2012,2008
"254",254,"ABRA000927","mr. smith's of georgetown","3205 K ST NW, Washington DC",-77.063129,38.902812,"NW","Waterfront Georgetown",2013,2008
"255",255,"ABRA000927","mr. smith's of georgetown","3205 K ST NW, Washington DC",-77.063129,38.902812,"NW","Waterfront Georgetown",2014,2008
"256",256,"ABRA000927","mr. smith's of georgetown","3205 K ST NW, Washington DC",-77.063129,38.902812,"NW","Waterfront Georgetown",2015,2008
"257",257,"ABRA000927","mr. smith's of georgetown","3205 K ST NW, Washington DC",-77.063129,38.902812,"NW","Waterfront Georgetown",2016,2008
"258",258,"ABRA000931","archibald's","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2008,2008
"259",259,"ABRA000931","archibald's","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2009,2008
"260",260,"ABRA000931","archibald's","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2010,2008
"261",261,"ABRA000931","archibald's","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2011,2008
"262",262,"ABRA000931","archibald's","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2012,2008
"263",263,"ABRA000931","archibald's","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2013,2008
"264",264,"ABRA000931","archibald's","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2014,2008
"265",265,"ABRA000931","archibald's","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2015,2008
"266",266,"ABRA000931","archibald's","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2016,2008
"267",267,"ABRA000931.1","fast eddies billiards cafe","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2008,2008
"268",268,"ABRA000931.1","fast eddies billiards cafe","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2009,2008
"269",269,"ABRA000931.1","fast eddies billiards cafe","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2010,2008
"270",270,"ABRA000931.1","fast eddies billiards cafe","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2011,2008
"271",271,"ABRA000931.1","fast eddies billiards cafe","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2012,2008
"272",272,"ABRA000931.1","fast eddies billiards cafe","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2013,2008
"273",273,"ABRA000931.1","fast eddies billiards cafe","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2014,2008
"274",274,"ABRA000931.1","fast eddies billiards cafe","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2015,2008
"275",275,"ABRA000931.1","fast eddies billiards cafe","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2016,2008
"276",276,"ABRA000939","kellys irish times","14 F ST NW, Washington DC",-77.009797,38.897055,"NW","Downtown",2008,2008
"277",277,"ABRA000939","kellys irish times","14 F ST NW, Washington DC",-77.009797,38.897055,"NW","Downtown",2009,2008
"278",278,"ABRA000939","kellys irish times","14 F ST NW, Washington DC",-77.009797,38.897055,"NW","Downtown",2010,2008
"279",279,"ABRA000939","kellys irish times","14 F ST NW, Washington DC",-77.009797,38.897055,"NW","Downtown",2011,2008
"280",280,"ABRA000939","kellys irish times","14 F ST NW, Washington DC",-77.009797,38.897055,"NW","Downtown",2012,2008
"281",281,"ABRA000939","kellys irish times","14 F ST NW, Washington DC",-77.009797,38.897055,"NW","Downtown",2013,2008
"282",282,"ABRA000939","kellys irish times","14 F ST NW, Washington DC",-77.009797,38.897055,"NW","Downtown",2014,2008
"283",283,"ABRA000939","kellys irish times","14 F ST NW, Washington DC",-77.009797,38.897055,"NW","Downtown",2015,2008
"284",284,"ABRA000939","kellys irish times","14 F ST NW, Washington DC",-77.009797,38.897055,"NW","Downtown",2016,2008
"285",285,"ABRA000964","hawk 'n dove","329 PENNSYLVANIA AVE SE, Washington DC",-77.0012272,38.8863627,"SE","Capitol Hill",2008,2008
"286",286,"ABRA000964","hawk 'n dove","329 PENNSYLVANIA AVE SE, Washington DC",-77.0012272,38.8863627,"SE","Capitol Hill",2009,2008
"287",287,"ABRA000964","hawk 'n dove","329 PENNSYLVANIA AVE SE, Washington DC",-77.0012272,38.8863627,"SE","Capitol Hill",2010,2008
"288",288,"ABRA000964","hawk 'n dove","329 PENNSYLVANIA AVE SE, Washington DC",-77.0012272,38.8863627,"SE","Capitol Hill",2011,2008
"289",289,"ABRA000964","hawk 'n dove","329 PENNSYLVANIA AVE SE, Washington DC",-77.0012272,38.8863627,"SE","Capitol Hill",2012,2008
"290",290,"ABRA000964","hawk 'n dove","329 PENNSYLVANIA AVE SE, Washington DC",-77.0012272,38.8863627,"SE","Capitol Hill",2013,2008
"291",291,"ABRA000964","hawk 'n dove","329 PENNSYLVANIA AVE SE, Washington DC",-77.0012272,38.8863627,"SE","Capitol Hill",2014,2008
"292",292,"ABRA000964","hawk 'n dove","329 PENNSYLVANIA AVE SE, Washington DC",-77.0012272,38.8863627,"SE","Capitol Hill",2015,2008
"293",293,"ABRA000964","hawk 'n dove","329 PENNSYLVANIA AVE SE, Washington DC",-77.0012272,38.8863627,"SE","Capitol Hill",2016,2008
"294",294,"ABRA000979","restaurant nora","2130 FLORIDA AVE NW, Washington DC",-77.047404,38.9128178,"NW","Sheridan-Kalorama",2008,2008
"295",295,"ABRA000979","restaurant nora","2130 FLORIDA AVE NW, Washington DC",-77.047404,38.9128178,"NW","Sheridan-Kalorama",2009,2008
"296",296,"ABRA000979","restaurant nora","2130 FLORIDA AVE NW, Washington DC",-77.047404,38.9128178,"NW","Sheridan-Kalorama",2010,2008
"297",297,"ABRA000979","restaurant nora","2130 FLORIDA AVE NW, Washington DC",-77.047404,38.9128178,"NW","Sheridan-Kalorama",2011,2008
"298",298,"ABRA000979","restaurant nora","2130 FLORIDA AVE NW, Washington DC",-77.047404,38.9128178,"NW","Sheridan-Kalorama",2012,2008
"299",299,"ABRA000979","restaurant nora","2130 FLORIDA AVE NW, Washington DC",-77.047404,38.9128178,"NW","Sheridan-Kalorama",2013,2008
"300",300,"ABRA000979","restaurant nora","2130 FLORIDA AVE NW, Washington DC",-77.047404,38.9128178,"NW","Sheridan-Kalorama",2014,2008
"301",301,"ABRA000979","restaurant nora","2130 FLORIDA AVE NW, Washington DC",-77.047404,38.9128178,"NW","Sheridan-Kalorama",2015,2008
"302",302,"ABRA000979","restaurant nora","2130 FLORIDA AVE NW, Washington DC",-77.047404,38.9128178,"NW","Sheridan-Kalorama",2016,2008
"303",303,"ABRA000985","hitching post restaurant","200 UPSHUR ST NW, Washington DC",-77.0138061,38.9420384,"NW","Petworth",2008,2008
"304",304,"ABRA000985","hitching post restaurant","200 UPSHUR ST NW, Washington DC",-77.0138061,38.9420384,"NW","Petworth",2009,2008
"305",305,"ABRA000985","hitching post restaurant","200 UPSHUR ST NW, Washington DC",-77.0138061,38.9420384,"NW","Petworth",2010,2008
"306",306,"ABRA000985","hitching post restaurant","200 UPSHUR ST NW, Washington DC",-77.0138061,38.9420384,"NW","Petworth",2011,2008
"307",307,"ABRA000985","hitching post restaurant","200 UPSHUR ST NW, Washington DC",-77.0138061,38.9420384,"NW","Petworth",2012,2008
"308",308,"ABRA000985","hitching post restaurant","200 UPSHUR ST NW, Washington DC",-77.0138061,38.9420384,"NW","Petworth",2013,2008
"309",309,"ABRA000985","hitching post restaurant","200 UPSHUR ST NW, Washington DC",-77.0138061,38.9420384,"NW","Petworth",2014,2008
"310",310,"ABRA000985","hitching post restaurant","200 UPSHUR ST NW, Washington DC",-77.0138061,38.9420384,"NW","Petworth",2015,2008
"311",311,"ABRA000985","hitching post restaurant","200 UPSHUR ST NW, Washington DC",-77.0138061,38.9420384,"NW","Petworth",2016,2008
"312",312,"ABRA001015","magic gourd restaurant","528 23RD ST NW, Washington DC",-77.0510873,38.8967322,"NW","Foggy Bottom",2008,2008
"313",313,"ABRA001015","magic gourd restaurant","528 23RD ST NW, Washington DC",-77.0510873,38.8967322,"NW","Foggy Bottom",2009,2008
"314",314,"ABRA001015","magic gourd restaurant","528 23RD ST NW, Washington DC",-77.0510873,38.8967322,"NW","Foggy Bottom",2010,2008
"315",315,"ABRA001015","magic gourd restaurant","528 23RD ST NW, Washington DC",-77.0510873,38.8967322,"NW","Foggy Bottom",2011,2008
"316",316,"ABRA001015","magic gourd restaurant","528 23RD ST NW, Washington DC",-77.0510873,38.8967322,"NW","Foggy Bottom",2012,2008
"317",317,"ABRA001015","magic gourd restaurant","528 23RD ST NW, Washington DC",-77.0510873,38.8967322,"NW","Foggy Bottom",2013,2008
"318",318,"ABRA001015","magic gourd restaurant","528 23RD ST NW, Washington DC",-77.0510873,38.8967322,"NW","Foggy Bottom",2014,2008
"319",319,"ABRA001015","magic gourd restaurant","528 23RD ST NW, Washington DC",-77.0510873,38.8967322,"NW","Foggy Bottom",2015,2008
"320",320,"ABRA001015","magic gourd restaurant","528 23RD ST NW, Washington DC",-77.0510873,38.8967322,"NW","Foggy Bottom",2016,2008
"321",321,"ABRA001104","the abbey rathskeller","700 FLORIDA AVE NE, Washington DC",-76.9962165,38.9053224,"NE","Gallaudet University",2011,2011
"322",322,"ABRA001104","the abbey rathskeller","700 FLORIDA AVE NE, Washington DC",-76.9962165,38.9053224,"NE","Gallaudet University",2012,2011
"323",323,"ABRA001104","the abbey rathskeller","700 FLORIDA AVE NE, Washington DC",-76.9962165,38.9053224,"NE","Gallaudet University",2013,2011
"324",324,"ABRA001104","the abbey rathskeller","700 FLORIDA AVE NE, Washington DC",-76.9962165,38.9053224,"NE","Gallaudet University",2014,2011
"325",325,"ABRA001104","the abbey rathskeller","700 FLORIDA AVE NE, Washington DC",-76.9962165,38.9053224,"NE","Gallaudet University",2015,2011
"326",326,"ABRA001104","the abbey rathskeller","700 FLORIDA AVE NE, Washington DC",-76.9962165,38.9053224,"NE","Gallaudet University",2016,2011
"327",327,"ABRA001107","madhatter restaurant","1831 M ST NW, Washington DC",-77.0429845,38.9058503,"NW","Dupont Circle",2008,2008
"328",328,"ABRA001107","madhatter restaurant","1831 M ST NW, Washington DC",-77.0429845,38.9058503,"NW","Dupont Circle",2009,2008
"329",329,"ABRA001151","the washington palm","1225 19TH ST NW, Washington DC",-77.043036,38.906653,"NW","Dupont Circle",2008,2008
"330",330,"ABRA001151","the washington palm","1225 19TH ST NW, Washington DC",-77.043036,38.906653,"NW","Dupont Circle",2009,2008
"331",331,"ABRA001151","the washington palm","1225 19TH ST NW, Washington DC",-77.043036,38.906653,"NW","Dupont Circle",2010,2008
"332",332,"ABRA001151","the washington palm","1225 19TH ST NW, Washington DC",-77.043036,38.906653,"NW","Dupont Circle",2011,2008
"333",333,"ABRA001151","the washington palm","1225 19TH ST NW, Washington DC",-77.043036,38.906653,"NW","Dupont Circle",2012,2008
"334",334,"ABRA001151","the washington palm","1225 19TH ST NW, Washington DC",-77.043036,38.906653,"NW","Dupont Circle",2013,2008
"335",335,"ABRA001151","the washington palm","1225 19TH ST NW, Washington DC",-77.043036,38.906653,"NW","Dupont Circle",2014,2008
"336",336,"ABRA001151","the washington palm","1225 19TH ST NW, Washington DC",-77.043036,38.906653,"NW","Dupont Circle",2015,2008
"337",337,"ABRA001151","the washington palm","1225 19TH ST NW, Washington DC",-77.043036,38.906653,"NW","Dupont Circle",2016,2008
"338",338,"ABRA001182","delta elite","3734 10TH ST NE, Washington DC",-76.993797,38.936441,"NE","University Heights",2008,2008
"339",339,"ABRA001182","delta elite","3734 10TH ST NE, Washington DC",-76.993797,38.936441,"NE","University Heights",2009,2008
"340",340,"ABRA001182","delta elite","3734 10TH ST NE, Washington DC",-76.993797,38.936441,"NE","University Heights",2010,2008
